Ticket_ID,Customer_Email,Customer_Name,Topic,Channel,Agent_Name,CSAT_Score,Priority,Created_Date,Resolved_Date,Resolution_Hours,Status
TKT-98130,ramirezrachel@example.org,Nicole Suarez,Feature Request,Pigeon Carrier,Mark,3,Medium,2025-10-19,2025-04-22,51.62,Resolved
TKT-61538,cpope@example.org,Christina Johnson,Feature Request,,Bot,5,L,2025-11-13,2025-03-22,19.12,Escalated
TKT-46766,brittany65@example.org,Pamela Cooper,Login Issue,Pigeon Caarrier,Bot,1,L,2025-10-30,2025-05-11,50.1,
TKT-52576,lisadiaz@example.org,Vincent Ortiz,Billing,Phone,Bot,1,,2025-05-03,2025-07-13,66.31,Escalated
TKT-46666,,Rebecca Cole,Login Issue,Pigeon Carrier,,1,Medium,2025-10-29,2025-04-15,46.13,Open
TKT-53752,youngsteven@example.net,Matthew Andrade,Refund,Email,,1,Urgent,2025-07-09,2025-02-23,53.22,Open
TKT-66305,qnguyen@example.net,Emily Allen,Refund,Chat,,2,High,,2025-01-25,11.0,Closed
TKT-36279,,Jason Rogers,Login Issue,Chat,,,,2025-10-11,2025-08-03,10.43,Resolved
TKT-83700,,,Billing,Pigeon Carrier,Bot,1,High,2025-10-01,2025-10-17,70.13,Open
TKT-66429,gordonjoel@example.com,Alexis Salinas,Refund,Pigeon Carrier,,5,Medium ,2025-08-10,2025-04-19,23.36,Open
TKT-52640,djohnston@example.com,Gabriel Townsend,Feature Request,Email,Bot,1,High ,2025-09-12,2025-07-23,46.68,Open
TKT-97867,nflores@example.net,Kenneth Harvey,Feature Request,Phone,Cynthia,2,,,2025-08-06,61.98,Escalated
TKT-60482,loganderrick@example.net,Nicholas Anderson,Technical Support,Phone,,4,Urgent,2025-10-17,2025-05-02,46.07,
TKT-86007,anna03@example.net,Nicholas Fleming,Billing,Social Media,Bot,4,L,2025-08-10,2025-10-19,56.25,Open
TKT-27686,vwatkins@example.org,Kelly Osborn DDS,Billing,Email,,1,Med,2025-06-10,2025-05-29,54.02,Resolved
TKT-53689,janet53@example.com,Rhonda Smith,,Email,,4,Urgent,2025-11-19,2025-02-10,31.67,In Progress
TKT-56720,pgordon@example.org,Kevin Rogers,Feature Request,Pigeon Carrier,,2,Urgent,2025-01-31,,12.65,Resolved
TKT-95881,dphillips@example.com,Chad Johnston,Technical Support,Email,Bot,4,Med,2025-01-21,2025-01-23,7.56,Escalated
TKT-91991,qroberts@example.net,Daniel Davis,Billing,Phone,Bot,5,Medium,2025-07-26,2025-10-10,7.27,Escalated
TKT-18883,hmorgan@example.com,Stephanie Baker,Refund,Pigeon Carrier,,4,Medium,2025-01-05,2025-04-17,41.7,Escalated
TKT-42747,prosales@example.net,Elizabeth Gilbert,Technical Support,Chat,Nicholas,1,Med,2025-11-28,2025-11-12,33.13,Escalated
TKT-37635,victormartin@example.com,Dustin Martinez,Billing,Social Media,,2,Urgent,2025-01-22,,37.36,Open
TKT-92522,michael83@example.com,Jared Benson,Technical Support,Phone,,3,High,2025-08-24,2025-10-22,30.68,Closed
TKT-29248,garciasheri@example.org,,Billing,,,1,Urgent,2025-06-29,2025-01-31,39.9,Escalated
TKT-28064,wmoore@example.com,Joshua Murillo,,Email,,2,Med,2025-09-21,2025-10-06,50.73,Closed
TKT-14891,ksanchez@example.org,Stephanie Reyes,Feature Request,Chat,Bot,,High,2025-06-10,2025-07-08,32.79,Resolved
TKT-37140,brett84@example.com,Virginia Watkins,Billing,,Brian,2,High,2025-05-25,2025-09-29,,In Progress
TKT-95309,arthur14@example.org,Nathan Bowen,Technical Support,Phone,Bot,1,L,2025-11-29,2025-08-02,61.15,Open
TKT-45895,williamsjeremy@example.com,Danny Williams,Billing,Chat,,5,Medium,2025-03-01,2025-09-13,22.64,Closed
TKT-92394,roger80@example.net,Dennis Harvey,Login Issue,Email,Bot,2,Urgent,2025-02-24,2025-03-16,65.12,Open
TKT-24835,aaron34@example.com,Kristen Jackson,Billing,Chat,Bot,4,H,2025-07-26,2025-02-15,24.08,Open
TKT-61035,rhondadean@example.net,Diane Morris,Login Issue,Phone,Bot,1,High,2025-05-21,2025-02-26,4.64,
TKT-23876,david79@example.com,Bradley Roberson,Billing,Emaail,Bot,2,Low,2025-01-29,2025-01-06,19.03,
TKT-95982,rmoore@example.net,Andrea Dennis,Billing,Email,Matthew,2,L,2025-03-04,,15.11,Escalated
TKT-88097,,Crystal Sharp,Billing,Chat,Bot,3,Low ,2025-01-14,2025-07-23,36.57,
TKT-89389,jimenezamy@example.org,Miranda Tran,Login Issue,Phone,Danielle,5,Urgent,2025-09-28,,45.74,Escalated
TKT-81464,,John Costa,Technical Support,Phone,Bot,1,Urgent,2025-10-22,,71.4,In Progress
TKT-84176,daniel45@example.com,,Login Issue,Chat,,1,Medium,2025-10-23,2025-01-14,70.76,Escalated
TKT-72372,,Zo̩ Gill̩spi̩,Billing,Phone,,5,Urgent,,2025-09-27,50.44,Escalated
TKT-97926,lanewilliam@example.com,Ricardo Gonzalez,Billing,Chat,Bot,3,Med,2025-02-02,2025-09-10,48.11,Closed
TKT-69178,yramirez@example.net,Mark Welch,Technical Support,Phone,Sarah,1,H ,2025-06-13,2025-07-13,52.63,Escalated
TKT-75528,shannonwright@example.net,Laura Bailey,Login Issue,Social Media,Bot,,High ,2025-09-20,2025-01-28,,Resolved
TKT-57138,kristin08@example.org,Kelly Smith DDS,,Social Media,,3,L,2025-04-19,2025-10-10,43.12,Closed
TKT-49482,chernandez@example.net,Phillip Smith,Feature Request,Social Media,,1,L,2025-12-01,2025-06-29,2.0,In Progress
TKT-34736,wilkinsonchristopher@example.net,Carl Williams,Refund,,Cynthia,2,Medium,2025-10-25,2025-01-05,61.68,Escalated
,christopher74@example.net,Kevin Dominguez,Billing,Chat,Bot,4,Low,2025-09-25,2025-01-17,13.62,Open
TKT-22505,vspears@example.net,Brittany Mahoney,Technical Support,Phone,,5,Med ,2025-05-11,2025-02-28,22.08,In Progress
TKT-58402,jessica78@example.net,Jamie Graves,Login Issue,Chat,Jenny,1,Medium,,2025-10-23,68.85,In Progress
TKT-60059,jmccullough@example.org,Maria Andrews,Feature Request,Email,Bot,3,Med ,2025-02-24,2025-02-22,17.28,In Progress
TKT-90614,tracypugh@example.net,Patricia Porter,Refund,Pigeon Carrier,,5,,2025-07-15,2025-08-28,9.48,In Progress
,dianepreston@example.net,April Saunders,Refund,,,2,Medium,2025-11-09,2025-07-09,35.61,In Progress
TKT-62469,,Diane Long,Billing,Pigeon Carrier,Bot,2,,2025-05-04,2025-01-02,,Closed
TKT-49056,brian32@example.com,Ashley Zimmerman,Refund,Phone,Joseph,2,Urgent,2025-02-18,,33.4,Closed
TKT-30710,markcox@example.com,Christian Hawkins,Technical Support,Pigeon Carrier,Christina,3,Low ,2025-10-24,2025-10-22,7.75,
TKT-64522,jesus27@example.org,Mr. Jerry Warren,Technical Support,,Martha,3,Medium,2025-02-07,2025-09-13,34.55,Resolved
TKT-14476,ashley47@example.com,Sarah Hudson DDS,Refund,Pigeon Caarrier,Bot,3,L,2025-11-09,2025-11-07,19.72,Escalated
TKT-74178,julie34@example.net,Jamie Sparks,Login Issue,Phone,Clayton,1,Medium,2025-04-19,2025-08-24,59.76,Open
TKT-74967,riverasara@example.org,,Feature Request,Email,Nicholas,4,High ,2025-01-24,2025-05-06,0.59,Closed
TKT-68665,rachel49@example.net,Kendra Munoz,Feature Request,Social Media,,4,Medium,2025-08-12,2025-06-11,27.38,Closed
TKT-72919,johnsontimothy@example.com,Gabrielle Bowman,Feature Request,Email,,1,Medium,2025-04-06,2025-07-12,31.17,Closed
,michelle64@example.net,James Lyons,Technical Support,Social Media,Paul,4,,2025-03-26,2025-04-20,20.7,In Progress
TKT-29726,jsmith@example.com,Keith Taylor PhD,Technical Support,Social Media,,5,H,2025-07-19,2025-07-16,50.86,Escalated
TKT-96190,dennisweaver@example.net,Shawn Ellis,Billing,Chat,,3,Medium ,,2025-02-12,17.04,Open
TKT-23849,prussell@example.org,Christopher Jones,Refund,Email,Nicole,3,Urgent,2025-11-12,2025-01-29,47.92,Open
TKT-20821,annavega@example.net,Robert Mclean,Login Issue,Phone,Bot,,,2025-09-14,2025-04-17,56.14,
,vmorris@example.net,Beverly Powell,Billing,Chat,Brian,2,L,2025-03-15,2025-02-04,25.91,Open
TKT-92039,,Jeffery Hardy,Feature Request,Social Media,Bot,2,Low,2025-01-20,2025-07-14,48.67,Closed
TKT-73404,xortega@example.com,Michael Johnson,Billing,Social Media,Bot,1,Med,2025-06-14,2025-05-07,53.17,Resolved
TKT-36287,joseph24@example.com,Crystal Powell,Login Issue,Email,,1,Low,2025-03-25,2025-02-12,22.11,Closed
TKT-73584,orodriguez@example.com,Michael Davis,Refund,Chat,,2,Low,2025-05-11,2025-02-25,3.73,Open
TKT-39972,parsonsanna@example.net,David Harris,Feature Request,Phone,Bot,5,High,2025-08-14,2025-07-14,31.88,In Progress
,mitchellmelissa@example.com,Michelle Barnes,Technical Support,Pigeon Carrier,,2,H,2025-05-03,2025-10-27,29.46,Resolved
TKT-31093,smithvincent@example.net,,Login Issue,Social Media,Bot,2,L,2025-03-17,2025-05-12,47.85,
,kathy23@example.net,,Login Issue,Chat,Xavier,3,Low,2025-01-10,2025-06-22,31.97,
TKT-82503,kimberly77@example.net,Jessica Nicholson,Technical Support,Chat,Zachary,5,Med,2025-08-10,2025-11-05,43.54,Resolved
TKT-44004,jefferymontgomery@example.net,Samuel Berg,,,,1,,2025-11-04,2025-01-11,62.41,Escalated
TKT-29487,kellywarren@example.com,Geoffrey Zimmerman,Feature Request,,Bot,4,L,2025-01-10,2025-11-19,32.75,Resolved
TKT-83079,veronicacochran@example.net,Patricia Montgomery,Technical Support,Phone,,3,Medium,2025-07-22,2025-02-22,41.05,Escalated
TKT-57828,brandonmerritt@example.com,Jennifer Manning,Feature Request,Pigeon Caarrier,,,H,2025-07-10,2025-11-05,34.37,
TKT-81985,bryanbowman@example.com,Joshua Gutierrez,Refund,Pigeon Carrier,,2,Low,2025-02-17,2025-02-15,25.93,Closed
TKT-58594,josegeorge@example.net,John Cooper,Billing,Email,,2,Med,,2025-02-01,,Open
TKT-76744,,Rebecca Murphy,Billing,Pigeon Carrier,,5,Low,2025-04-18,2025-02-07,41.42,Resolved
TKT-78824,hamiltonmegan@example.net,Cheryl Maxwell,Technical Support,Phone,Michael,1,Medium,2025-09-23,2025-04-05,25.79,Escalated
TKT-59852,ucarpenter@example.net,,Feature Request,,,5,L,2025-02-17,,7.21,Closed
,jamesrodriguez@example.net,Terri Johnson,Technical Support,Chat,Spencer,2,High,2025-09-08,2025-03-06,12.32,Open
,,Melanie Anderson,Feature Request,Pigeon Carrier,Bot,1,L,2025-05-07,2025-09-13,44.38,Resolved
TKT-73767,jesse81@example.com,Robert Richards,Refund,Social Media,,3,Med,2025-09-30,2025-01-20,62.97,Closed
TKT-90722,,Whitney David,,Email,Bot,2,L,2025-04-23,2025-11-04,43.65,Closed
TKT-43705,gmoore@example.com,Jesse Vasquez,Refund,Chat,Bot,3,Med,,,41.78,Open
TKT-38571,brianwiggins@example.net,Cory Schroeder,,Pigeon Carrier,,2,L,2025-02-06,2025-08-27,24.39,Closed
TKT-29238,brittanyjones@example.org,Tamara York,Billing,Social Media,,5,Urgent,2025-10-30,2025-04-10,27.47,
TKT-60552,heather02@example.net,Michael Harding,Login Issue,Social Media,Andrea,5,Medium,2025-03-20,2025-10-02,45.06,Closed
TKT-63503,,Cory Sandoval,Login Issue,Phone,,2,Med,2025-08-16,2025-01-31,31.39,Closed
TKT-97931,barnesmelissa@example.org,Eric Shaw,Feature Request,Social Media,,3,High,2025-06-24,2025-02-18,22.95,Escalated
TKT-51945,thomasdavis@example.org,Krystal Hill,,Social Media,Bot,4,Urgent,2025-01-26,2025-09-14,42.54,Open
TKT-89123,bpatton@example.org,Sean Mcmillan,,Phone,,,Low,2025-11-08,2025-06-11,70.63,Resolved
TKT-47256,ricejohn@example.org,Judy Est̩s,Login Issue,Chat,Bot,4,H,,2025-03-03,51.06,
TKT-59387,kimberlyhenderson@example.org,Elizabeth Burns,Feature Request,Email,,,Med,2025-02-04,2025-09-15,1.42,Resolved
TKT-62810,andrewsosa@example.com,Larry King,Billing,Chat,,2,Med,,2025-02-08,52.78,Escalated
,danielsimmons@example.com,April Ramirez,Technical Support,,,3,High ,,2025-06-25,3.56,In Progress
TKT-56839,rossrobert@example.net,John Patterson,Billing,Pigeon Carrier,Bot,1,High,2025-07-03,2025-08-19,36.06,In Progress
,lucasgibson@example.com,Shane Coffey,Refund,,,1,Medium,2025-11-14,2025-06-27,52.73,Resolved
TKT-53202,,,Login Issue,Chat,Jacob,5,,2025-05-08,2025-04-15,4.27,In Progress
TKT-84333,greendouglas@example.com,Rebecca Page,Technical Support,Email,Bot,,Med,2025-08-17,2025-10-22,29.31,In Progress
TKT-42581,teresa60@example.org,Adam Spears,Feature Request,Social Media,Bot,5,,2025-06-04,,4.16,Escalated
TKT-85824,richardrivas@example.net,,Feature Request,Social Media,,2,Low,2025-04-10,2025-09-10,,In Progress
TKT-49358,connorherman@example.com,Christoph̩r Stout,Login Issue,Emaail,,5,Urgent,2025-06-06,2025-03-14,2.64,In Progress
TKT-59247,,Sherri Roberts,Refund,Pigeon Carrier,Rachel,4,Medium,2025-01-29,2025-08-19,68.11,In Progress
TKT-62997,,M̩gan Linds̩y,Refund,Pigeon Carrier,Bot,2,High,2025-09-04,2025-08-12,25.28,In Progress
TKT-72219,brendajohnson@example.com,Marcus Montgomery,Billing,Phone,Bot,1,Medium,2025-11-13,2025-01-29,1.49,Resolved
TKT-94319,zwells@example.net,John Webster,Technical Support,Phone,,4,Urgent,2025-04-04,2025-03-22,46.46,Resolved
TKT-36448,kimberly11@example.com,,Technical Support,Email,,2,H,,2025-02-10,34.52,In Progress
TKT-22910,maureen22@example.net,Donald Castro,,Phone,,,H,2025-09-01,2025-06-17,9.57,Closed
TKT-33086,brucemartin@example.net,Elizabeth Snyder,Billing,Email,,,H,2025-04-11,2025-09-29,,Closed
TKT-72779,abigail52@example.net,Mary Smith,Refund,Chat,Brittany,1,Medium,2025-01-14,2025-11-18,50.4,
TKT-46862,barnesmisty@example.net,Katrina Powell,Technical Support,,,1,Medium,2025-11-30,2025-04-20,56.93,In Progress
TKT-12566,xtodd@example.com,Renee Cooper,Technical Support,Pigeon Caarrier,Bot,1,High,2025-02-28,2025-03-20,11.12,Open
,bmunoz@example.net,Julie Peterson,,Pigeon Carrier,,5,,2025-03-28,2025-10-18,61.34,Resolved
TKT-63238,peter17@example.org,Steven Martin,Technical Support,Email,Bot,4,Med,2025-06-11,2025-06-19,15.39,Closed
TKT-13147,davisvirginia@example.com,Thomas Taylor,,Phone,Harold,3,Low,2025-11-17,2025-11-06,37.35,In Progress
TKT-63640,nicole89@example.com,,Feature Request,Phone,,3,Low,2025-02-19,2025-08-16,4.14,In Progress
TKT-24489,francisco84@example.org,Ryan Johnson,Technical Support,Social Media,Bot,5,H,2025-08-27,2025-06-11,3.76,Resolved
TKT-40890,ylee@example.com,Thomas Perry,Login Issue,Pigeon Carrier,Bot,2,Medium,2025-04-20,2025-04-05,16.02,
TKT-29537,diane68@example.com,Amy Crosby,Refund,Social Media,Roger,3,H,2025-04-20,2025-06-23,6.43,
TKT-33460,joe11@example.org,Denise Long,Login Issue,,Bot,5,Medium ,2025-09-08,2025-06-01,39.05,
TKT-91662,shelly72@example.net,Dani̩ll̩ Howard,Technical Support,Social Media,,3,Med,,2025-06-20,63.85,Closed
TKT-36847,larry48@example.org,Matthew Henderson,Feature Request,Emaail,Bot,3,,2025-09-21,2025-11-19,23.77,Escalated
TKT-82540,james50@example.net,,Feature Request,Email,,1,H,2025-04-11,,55.76,Resolved
,ojohnson@example.com,Jeffrey Collier,Technical Support,Email,Robert,,High,2025-02-23,,36.66,Open
TKT-20136,corywilliams@example.org,Ashley Calderon,Billing,Chat,Whitney,1,Medium,2025-04-14,2025-04-12,16.61,In Progress
TKT-84455,hadams@example.com,,Refund,Email,David,3,Low,2025-11-04,2025-07-11,28.22,Closed
TKT-98630,chambersjill@example.com,Scott Wilson,Refund,Phone,,2,L,,2025-10-06,46.15,Resolved
TKT-10511,jessica69@example.net,Rob̩rt Palm̩r,Feature Request,Pigeon Caarrier,,4,L,2025-08-11,2025-06-17,17.69,In Progress
TKT-56871,wjohnson@example.com,Dana Sims,Technical Support,Chat,Bot,3,Medium,2025-07-26,2025-08-30,20.92,In Progress
TKT-53829,lindarice@example.org,Sara Meyers,Login Issue,Pigeon Caarrier,,3,Medium,2025-06-28,2025-01-28,26.82,
,jsantiago@example.net,Jesse Foster,Login Issue,,Bot,5,,2025-11-27,2025-05-27,,Closed
TKT-93997,soliver@example.org,Jonathan Baker,,Social Media,Jasmine,4,High,2025-07-02,2025-08-05,12.09,In Progress
TKT-56730,casey44@example.com,Amanda Forbes,Feature Request,,,1,High,2025-01-27,2025-03-27,41.29,Resolved
TKT-74306,davidmanning@example.com,Shannon Bell,Refund,Chat,Jennifer,2,Med,2025-03-10,2025-10-30,21.37,Resolved
,ruth45@example.com,Thomas Cook,Feature Request,,Bot,,L ,2025-11-05,2025-09-24,42.85,Open
TKT-99076,arogers@example.net,Martin Castro,Refund,,,,Medium,2025-07-18,2025-09-25,59.52,
TKT-56022,hopkinswendy@example.net,April Johnston,Feature Request,Email,,2,L,2025-11-20,2025-11-25,46.02,In Progress
TKT-23537,shelleyclark@example.org,Clayton Charles,Refund,Social Media,Bot,4,High,,2025-09-22,61.94,Resolved
TKT-10557,karenparker@example.org,Sylvia Wilson,Billing,Phone,,3,Urgent,2025-11-13,2025-05-20,,Closed
TKT-78597,calvinodonnell@example.com,,Technical Support,Pigeon Carrier,Bot,5,Low,2025-07-20,2025-07-03,66.25,Closed
TKT-33310,amanda12@example.org,Lisa Turner,Technical Support,Social Media,Lauren,,Low,2025-05-18,2025-05-31,,
TKT-67457,gutierrezpamela@example.com,Jill Rowland,Billing,Phone,,3,Med,2025-04-22,2025-04-07,23.31,Escalated
TKT-29937,alexandrawilliams@example.org,Michael Neal,Login Issue,Social Media,Isaac,2,Med,2025-07-19,2025-10-08,36.72,Escalated
TKT-94158,tiffany43@example.net,Jerry Roberts,Login Issue,Email,Lawrence,5,Medium ,2025-11-22,2025-11-20,65.51,Closed
TKT-60780,patriciamartin@example.org,Robert Frederick,Refund,Social Media,,1,H,2025-07-07,2025-07-06,9.64,In Progress
TKT-75015,blankenshipaustin@example.org,Keith Perez DDS,Billing,Sociaal Mediaa,Theresa,3,Urgent,2025-08-11,2025-04-04,18.46,In Progress
TKT-49473,thompsongabriel@example.org,Cindy Sutton,Refund,Phone,Bot,4,L,2025-06-30,2025-06-12,49.22,In Progress
TKT-13719,laura41@example.org,,Feature Request,Social Media,,5,Med,2025-05-02,2025-01-17,43.33,Resolved
TKT-91339,luis04@example.org,Michael Gray,Refund,Social Media,,,,2025-01-13,2025-04-20,70.1,
TKT-84553,allen80@example.net,Stephanie Huang,Technical Support,Phone,Bot,5,Urgent,2025-08-23,2025-08-21,41.97,Escalated
TKT-12068,raymond57@example.com,Julie Stephens,Refund,Social Media,Jennifer,1,High,2025-03-24,2025-11-29,51.49,Escalated
TKT-77933,madeline27@example.org,James Sweeney,,Chat,,1,High,2025-03-08,2025-06-25,65.04,Closed
TKT-88594,watkinson@example.com,Shannon Miller,Billing,Chat,,3,Med,2025-08-31,2025-11-04,35.42,Closed
TKT-76632,ambercastillo@example.com,Breanna Coleman,Refund,Social Media,,3,L,2025-01-29,2025-03-08,49.26,Open
TKT-40957,william06@example.com,Clayton Gordon,Technical Support,Chat,Bot,3,L,2025-02-24,2025-06-21,15.2,
TKT-21159,kleinpaul@example.org,Ann Brennan,Billing,Pigeon Carrier,,2,Medium,2025-05-21,2025-11-29,33.23,Resolved
TKT-73024,dustinreed@example.org,Erik Dillon,Technical Support,Chat,,4,Med,2025-05-02,,60.97,In Progress
TKT-61532,mmedina@example.com,Jennifer Mitchell,Refund,Phone,Thomas,5,,2025-11-09,2025-06-19,1.51,In Progress
TKT-62393,daniel30@example.com,Kelly Tyler,Billing,Chat,Bot,3,Medium,2025-07-26,2025-04-28,54.97,Open
TKT-50145,kimberlywright@example.net,,Login Issue,Phone,James,4,Medium,2025-09-08,2025-02-13,17.89,Open
TKT-76841,gary64@example.net,Joshua Brock,Billing,Chat,,4,L,2025-07-08,2025-05-11,47.2,Escalated
TKT-52805,alyssacarpenter@example.net,Tiffany Lee,Login Issue,Pigeon Carrier,,2,H,2025-04-28,2025-07-23,50.68,Closed
TKT-10243,ashleeallen@example.org,Benjamin James,Login Issue,Pigeon Carrier,,5,Low ,2025-11-06,2025-05-28,61.27,Resolved
TKT-35699,wmoore@example.net,Lori Fernandez,Refund,Chat,Bot,3,Med,2025-02-22,2025-04-23,39.72,Open
TKT-93220,sarahmartinez@example.org,Victor Jones,Login Issue,Chat,,5,,2025-05-01,,30.57,Open
TKT-61808,mallorywilson@example.org,Jose Riley,Technical Support,Sociaal Mediaa,Diana,5,Medium,2025-05-08,2025-02-03,43.83,Closed
,jamie66@example.org,George Rodriguez,Login Issue,Email,,3,Urgent,2025-11-09,2025-10-05,60.64,Closed
TKT-37219,,Alison Osborne,Technical Support,Email,Lori,,Urgent,2025-02-14,2025-07-28,67.19,Resolved
TKT-37489,pblack@example.org,Courtney Barrett,Billing,Phone,,5,,,2025-07-06,8.92,Open
TKT-83818,,,Billing,Pigeon Carrier,Bradley,,Urgent ,2025-05-14,2025-04-27,0.71,Escalated
TKT-57538,louiswallace@example.net,Douglas Bass,Login Issue,Email,Joseph,5,Urgent,2025-05-22,2025-11-23,,
TKT-48434,cheryl55@example.net,Christina Hess,Technical Support,Pigeon Carrier,Amanda,2,Med,,2025-07-01,7.75,Open
TKT-63960,christopherlewis@example.net,Bianca Silva,Login Issue,Email,Andrew,3,,,,67.22,Open
TKT-69458,elizabethharris@example.com,Victor Lopez,Refund,Email,,1,Low,2025-08-30,2025-02-17,39.74,Open
TKT-59919,,Mark Walker,Refund,,Bot,1,L,2025-06-24,2025-01-20,21.96,Open
,craigwhite@example.org,David Myers,Billing,Chat,Katherine,4,High,2025-03-08,,62.59,Open
,,Ms. Kristina Glenn,Refund,Email,,4,,2025-11-07,2025-07-01,26.02,Open
TKT-25222,chavezeric@example.net,Andrea Young,Billing,Chat,Bot,1,Urgent,2025-07-30,2025-01-07,62.79,In Progress
TKT-71641,bcastro@example.org,,Feature Request,Pigeon Carrier,,2,L ,2025-10-25,2025-05-19,,Escalated
TKT-10385,adam11@example.org,Dana Riley,Refund,Pigeon Carrier,Angela,4,High,2025-07-23,2025-02-07,59.77,In Progress
TKT-25399,nicoleburton@example.com,Linda Harris,Technical Support,Chat,,3,Med,2025-07-10,2025-07-08,54.63,Closed
TKT-43953,isaiahcallahan@example.net,,Technical Support,Email,,1,Low,2025-01-30,2025-09-13,33.16,Closed
TKT-43066,flopez@example.org,Ernest Ramirez,Feature Request,Email,Bot,1,High ,2025-02-17,2025-02-01,26.89,
TKT-77361,wnorris@example.com,Austin Miller,Refund,Social Media,,2,L,2025-10-20,2025-04-20,40.23,Escalated
TKT-58265,montgomerytina@example.org,Sheila Rodgers,Login Issue,Chat,Bot,,H,2025-02-13,2025-02-04,32.87,In Progress
TKT-76418,christensenjamie@example.net,Samuel Reynolds,Technical Support,Phone,Bot,2,Urgent,2025-02-22,2025-04-28,,Closed
TKT-12664,lisa56@example.com,Jerome Smith,Feature Request,Phone,,3,High ,2025-10-07,2025-09-19,30.75,In Progress
TKT-75288,mcdanielpeter@example.org,Brenda Hall,Technical Support,Chat,,3,Low,2025-03-13,,11.37,Resolved
TKT-28686,lisa04@example.org,,Refund,Phone,,3,L,2025-05-24,2025-05-27,57.73,Open
TKT-36070,morriserica@example.org,Donald Houston,Refund,Pigeon Carrier,Victor,5,Low,,2025-06-21,21.96,Escalated
TKT-57448,meyersjasmine@example.net,Terry Martin,Login Issue,Email,Bot,4,Med,2025-06-10,2025-04-02,0.73,Closed
TKT-55109,rjohnson@example.com,Stephanie Green,Refund,Email,,1,H,2025-07-28,2025-09-23,,Closed
TKT-68235,josephduffy@example.org,Paul Walton,Login Issue,Phone,,2,High,2025-07-21,2025-02-21,65.29,In Progress
TKT-78112,matthewzamora@example.com,Tabitha Barnes,Login Issue,Chat,,2,Low,2025-10-25,2025-09-01,43.75,Open
